ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56936 6 57190 11 57443 16 57699 17 57955 18 58211 18 58467 19 58722 22 58978 22 59234 22 59490 22 59746 22 60002 22 60259 21 60515 21 60771 21 61028 19 61286 16 61543 15 61799 13
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,11503 7 11758 10 12012 13 12267 15 12523 16 12778 18 13034 20 13290 20 13546 20 13802 20 14058 20 14314 20 14570 20 14826 20 15082 20 15338 20 15594 1 15612 2 15850 1 15868 2 16106 1 16124 2 16362 1 16380 2 16636 2 16892 2 17148 2 17404 2 17660 2 17916 2 18172 2 18410 1 18428 2 18684 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57644 7 57897 10 58152 11 58407 13 58662 15 58918 16 59174 16 59429 18 59685 18 59941 18 60197 19 60453 19 60710 18 60966 18 61222 18 61479 17 61736 15 61993 13 62250 10 62508 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,37614 1 37855 8 38110 10 38365 11 38621 12 38876 14 39132 14 39387 15 39643 16 39899 17 40155 17 40411 17 40667 17 40923 16 41180 15 41436 14 41693 12
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42025 4 42279 10 42535 12 42790 14 43045 16 43300 17 43555 19 43811 19 44067 19 44324 18 44581 17 44837 16 45094 14 45351 12
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,52232 3 52486 9 52740 12 52995 13 53250 15 53505 16 53761 16 54017 16 54273 16 54529 16 54785 16 55041 16 55297 16 55553 15 55809 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57877 2 58132 10 58388 11 58644 12 58900 14 59156 14 59411 16 59667 17 59921 18 60177 18 60433 17 60689 17 60945 17 61201 17 61457 16 61714 15 61972 12 62229 11 62488 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,53571 3 53827 5 54083 6 54339 7 54588 14 54843 16 55099 17 55354 18 55610 18 55866 18 56122 19 56377 20 56634 19 56890 19 57146 18 57402 9 57659 8 57915 8 58172 7 58428 7 58684 7 58940 7 59197 6 59454 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57411 9 57667 8 57923 8 58179 8 58435 7 58449 5 58691 6 58703 8 58947 4 58956 12 59203 21 59459 1 59461 20 59716 22 59971 23 60227 23 60483 23 60739 23 60995 23 61251 23 61507 21 61763 20 62020 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,51921 3 52177 3 52433 3 52689 15 52705 6 52945 15 52962 5 53201 22 53457 22 53713 22 53969 23 54225 23 54482 23 54738 23 54994 23 55250 22 55506 22 55762 22 56018 22 56274 22 56530 23 56786 23 57042 23 57298 22 57557 19 57810 1 57814 17 58066 1 58072 14 58330 10 58592 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48436 6 48689 11 48944 14 49200 18 49456 18 49711 17 49967 17 50223 17 50479 17 50735 18 50991 18 51247 18 51503 17 51758 16 52013 17 52269 16 52525 14 52781 12 53037 12 53293 11 53312 3 53550 9 53567 4 53808 3 53822 5 54077 6 54332 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,3783 3 4038 5 4295 12 4551 14 4807 15 5063 16 5319 17 5575 17 5831 17 6087 17 6343 17 6599 17 6856 16 7112 16 7368 16 7624 16 7881 15 8137 15 8394 14 8650 13 8906 12 9164 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56833 11 57089 12 57345 12 57601 12 57857 11 58113 11 58369 10 58625 10 58881 9 59137 9 59393 8 59649 8 59905 8 60161 8 60417 8 60673 8 60930 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54477 5 54733 5 54990 4 55234 4 55246 4 55486 20 55741 21 55997 21 56253 21 56509 21 56765 21 57021 21 57276 22 57533 21 57789 21 58045 21 58302 20 58558 20 58815 19 59072 18 59329 17 59586 16 59844 14 60102 11 60360 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,1773 7 1788 3 2029 8 2041 6 2285 8 2295 8 2541 18 2797 18 3053 18 3309 18 3565 18 3821 18 4077 18 4333 18 4589 18 4845 18 5101 18 5357 18 5613 18 5869 18 6125 18 6381 18 6637 18 6903 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43022 7 43032 4 43276 17 43532 18 43788 18 44044 18 44300 18 44569 5 44825 6 45081 7 45337 7 45593 8 45849 8 46105 8 46361 8 46617 8 46873 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,47129 5 47389 1 47643 4 47897 9 48153 10 48409 11 48665 11 48921 11 49177 11 49433 11 49689 11 49945 11 50197 15 50453 15 50709 15 50965 15 51221 15 51477 15 51734 14 51990 14 52247 13 52504 11 52762 6 53008 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,4062 5 4316 9 4571 12 4826 14 5082 15 5338 15 5594 15 5850 16 6106 16 6363 15 6619 14 6872 1 6875 14 7128 1 7132 12 7384 1 7388 11 7640 1 7644 10 7901 8 8159 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43224 3 43478 7 43730 12 43985 14 44240 15 44496 15 44752 15 45008 15 45264 15 45520 14 45776 14 46033 12 46289 11 46546 9 46803 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21987 4 22243 8 22499 9 22754 10 23010 10 23266 10 23523 9 23779 9 24035 8 24292 6 24549 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,62096 6 62353 5 62596 5 62612 2 62851 9 63107 10 63363 12 63619 13 63875 14 64131 14 64387 14 64643 15 64899 14 65155 14
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46704 2 46956 6 47211 7 47467 7 47722 8 47977 9 48223 19 48479 19 48735 19 48991 19 49247 19 49506 16 49760 18 50015 18 50271 18 50527 19 50783 19 51039 19 51296 18 51552 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42842 11 43098 11 43354 11 43609 11 43865 11 44121 11 44378 14 44634 14 44890 14 45146 14 45402 14 45658 14 45914 15 46170 15 46426 15 46682 15 46938 13 47194 12 47450 12 47706 12 47720 1 47962 11 47975 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,35054 5 35309 8 35565 8 35820 10 36076 10 36332 10 36343 1 36588 10 36599 1 36844 10 36855 1 37101 8 37111 1 37358 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58543 2 58798 4 59054 6 59306 11 59561 12 59816 14 60072 14 60327 16 60583 16 60839 16 61095 16 61352 15 61608 15 61865 13 62122 12 62379 10 62636 8 62895 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,47060 4 48353 2 48605 8 48859 11 49115 12 49371 13 49626 14 49883 13 50139 12 50396 11 50654 9 50912 6 51169 4 51427 1 51668 1 51924 2 52180 11 52192 4 52436 11 52448 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,44550 19 44806 19 45061 20 45317 20 45573 20 45828 21 46084 21 46341 20 46597 20 46854 19 47111 18 47368 15 47625 11 47881 11 47895 2 48137 16 48394 15 48651 14 48908 5 48915 6 49165 2 49173 4 49429 4 49685 4 49941 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,15595 17 15851 17 16107 17 16363 17 16619 17 16875 17 17131 17 17387 17 17644 16 17903 13 18159 13 18411 1 18416 12 18672 12 18929 11 19186 10 19449 3
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,34281 1 34538 5 34794 5 35050 5 35307 4 35564 3 35819 4 36075 4 36331 4 36587 4 36842 5 37099 4 37355 4 37612 7 37870 5
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,30954 10 31210 10 31467 13 31724 13 31985 8 32240 9 32496 9 32750 11 33004 3 33259 4 33514 5 33770 5 34026 5 34282 5
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,33007 10 33263 9 33519 8 33775 7 34031 6 34287 6 34543 6 34799 5 35055 5 35068 3 35311 4 35323 4 35567 2 35578 5 35823 2 35833 6 36079 3 36088 7 36335 4 36344 7 36591 5 36600 7 36847 5 36856 6 37103 5 37113 5 37359 5
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,29908 6 30162 9 30418 10 30674 10 30929 11 31185 11 31441 10 31698 8 31954 7 32211 4 32974 5 33230 6
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50843 2 51096 7 51351 8 51605 11 51860 12 52115 13 52371 12 52626 13 52882 12 53137 12 53393 12 53648 12 53904 11 54161 9 54417 7
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50279 8 50533 11 50788 13 51043 15 51298 16 51553 17 51809 17 52064 18 52320 18 52576 17 52832 17 53089 15 53345 14 53602 12 53859 9
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31631 7 31884 12 32138 15 32394 16 32649 17 32904 18 33159 19 33415 19 33671 18 33927 18 34183 17 34439 16 34695 15 34952 13
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,11147 7 11401 10 11656 11 11911 12 12166 13 12422 13 12677 14 12933 14 13189 13 13445 12 13701 11 13957 10 14214 8 14471 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,68845 3 69362 9 69880 13 70399 17 70919 19 71438 21 71957 23 72476 25 72996 25 73514 28 74033 30 74552 32 75071 34 75590 36 76107 40 76624 43 77142 46 77661 48 78181 48 78700 50 79220 50 79740 50 80260 51 80780 51 81300 51 81821 50 82341 50 82861 50 83382 49 83902 49 84422 49 84943 48 85463 48 85984 47 86504 47 87025 46 87546 45 88066 45 88587 44 89107 44 89628 43 90149 42 90669 42 91190 41 91711 39 92232 37 92753 35 93274 33 93794 33 94315 32 94836 31 95357 30 95878 28 96399 27 96920 25 97441 23 97963 21 98486 17 99009 13
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,327819 14 328335 21 328853 24 329372 28 329891 30 330410 33 330929 35 331448 37 331967 40 332487 41 333006 44 333526 45 334045 47 334565 48 335085 48 335605 49 336125 50 336645 50 337165 51 337686 51 338206 52 338726 53 339247 52 339767 53 340288 53 340809 52 341330 52 341850 52 342371 52 342892 51 343414 50 343935 49 344457 47 344978 46 345500 45 346021 44 346543 41 347065 39 347587 37 348110 34 348633 31 349154 29 349676 27 350199 23 350721 20
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180987 10 181505 15 182023 20 182542 22 183061 25 183580 30 184099 32 184618 35 185138 36 185657 38 186176 40 186696 40 187216 41 187736 42 188256 42 188776 43 189296 43 189816 43 190336 44 190856 44 191376 44 191896 44 192416 45 192936 45 193456 45 193976 45 194496 46 195016 46 195536 46 196056 46 196576 46 197096 46 197616 46 198136 46 198656 46 199176 46 199696 46 200216 46 200736 46 201256 45 201776 45 202296 44 202816 44 203336 44 203856 43 204376 43 204896 42 205416 41 205936 41 206456 40 206976 39 207496 39 208016 38 208536 37 209057 35 209577 34 210098 32 210619 30 211140 28 211662 25 212183 23 212705 19 213227 15 213753 4
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,226175 24 226694 25 227214 25 227734 25 228253 26 228772 27 229292 27 229812 27 230331 28 230851 28 231370 29 231890 29 232410 29 232930 29 233450 29 233970 29 234489 30 235009 30 235529 30 236049 30 236568 31 237088 31 237608 31 238128 31 238648 31 239168 31 239688 31 240208 31 240728 31 241248 31 241768 31 242288 31 242808 31 243328 31 243848 31 244368 31 244888 31 245408 31 245928 31 246448 31 246968 31 247489 30 248009 30 248529 30 249050 29 249570 29 250090 29 250610 29 251131 28 251651 28 252172 27 252692 27 253213 26 253734 25 254254 25 254775 24 255296 23 255816 23
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333977 3 334494 11 335011 17 335529 20 336047 23 336565 26 337084 28 337602 30 338121 32 338640 33 339159 35 339679 35 340198 36 340717 37 341236 38 341755 39 342274 40 342793 41 343313 41 343832 42 344352 42 344871 43 345391 43 345910 44 346430 44 346950 44 347470 43 347990 43 348510 43 349030 43 349550 42 350070 42 350590 42 351110 42 351630 41 352150 41 352670 40 353190 40 353710 40 354230 39 354751 38 355272 36 355792 36 356312 37 356833 41 357353 42 357873 43
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,134794 21 135312 29 135828 36 136348 39 136868 41 137388 44 137908 46 138428 47 138948 48 139468 50 139988 52 140508 52 141028 54 141548 55 142068 56 142588 57 143108 57 143628 58 144148 58 144668 59 145189 58 145712 55 146238 49 146759 47 147280 46 147801 45 148321 44 148841 43 149362 42 149884 39 150405 37 150927 34 151450 30 151974 25
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,266380 1 266900 8 267420 10 267940 12 268460 14 268980 16 269500 17 270020 18 270540 19 271060 20 271580 21 272069 53 272589 54 273109 54 273629 54 274150 53 274670 53 275190 53 275710 53 276230 53 276750 53 277271 52 277791 52 278312 51 278832 51 279353 50 279873 50 280394 49 280914 49 281435 48 281956 47 282476 47 282997 46 283518 45 284039 44 284560 43 285081 42 285602 41 286123 40 286644 39 287165 38 287687 36 288208 34 288730 30 289252 26 289774 21 290301 10
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,206609 24 207129 25 207648 27 208167 30 208686 35 209206 40 209725 43 210245 46 210765 49 211285 51 211805 53 212325 54 212845 54 213365 55 213885 55 214405 56 214925 57 215445 57 215966 57 216486 57 217006 57 217527 57 218047 57 218568 56 219089 56 219609 56 220130 55 220651 54 221172 53 221693 52 222214 51 222736 49 223259 45 223781 43 224302 41 224823 40 225344 38 225865 36 226386 34 226908 30 227430 25 227954 16 228483 3
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,115961 6 116481 8 117001 10 117521 12 118041 13 118561 15 119081 17 119601 19 120121 20 120641 21 121161 22 121681 22 122201 22 122721 22 123241 22 123761 22 124281 22 124801 22 125321 22 125841 22 126361 22 126881 22 127401 22 127921 22 128441 22 128961 22 129481 22 130001 22
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,306281 16 306801 16 307321 16 307841 16 308361 16 308881 16 309401 16 309921 15 310441 15 310961 15 311481 14 312001 14 312521 14 313041 13 313561 13 314081 12 314601 12 315121 11 315641 10 316161 10 316681 9 317201 8 317721 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,92099 11 92618 13 93137 16 93644 31 94164 31 94686 30 94738 6 95206 31 95256 9 95726 31 95774 14 96246 32 96291 18 96766 33 96808 23 97285 67 97805 30 97838 35 98325 29 98358 36 98845 29 98878 37 99361 2 99365 29 99398 38 99881 33 99918 39 100400 34 100437 40 100920 77 101441 76 101962 75 102483 74 103004 73 103525 72 104046 22 104069 48 104568 20 104590 47 105089 11 105102 6 105110 47 105612 9 105630 47 106134 7 106150 47 106655 6 106671 46 107177 5 107192 45 107698 5 107712 45 108224 1 108232 45 108744 4 108752 45 109264 5 109272 45 109786 3 109791 46 110310 47 110830 47 111353 43 111874 41 112395 38 112919 33 113443 25
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,282803 11 283321 14 283840 16 284359 17 284878 19 285392 25 285909 29 286428 30 286948 30 287468 31 287987 32 288508 31 289028 31 289548 31 290068 31 290588 31 291107 32 291626 33 292146 33 292665 34 293185 34 293705 34 294225 34 294745 34 295265 34 295785 34 296305 33 296825 33 297345 33 297865 33 298385 34 298905 34 299425 34 299945 34 300465 34 300985 34 301505 34 302025 33 302545 33 303065 33 303585 33 304105 33 304625 33 305145 33 305665 33 306185 32 306705 32 307225 32 307745 32 308265 31 308785 31 309305 30 309825 30 310345 29 310865 29 311385 28 311905 28 312425 27 312945 26 313466 25 313987 23 314508 20 315030 17 315551 13 316074 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,238005 15 238524 17 239044 19 239563 21 240083 21 240603 22 241122 24 241642 24 242162 25 242682 26 243202 26 243722 27 244242 33 244762 33 245282 33 245802 33 246322 33 246842 33 247362 33 247882 33 248402 33 248922 33 249442 33 249962 33 250482 33 251002 33 251522 33 252043 32 252563 32 253083 32 253603 32 254123 32 254643 32 255164 31 255684 31 256204 31 256724 31 257244 30 257764 30 258285 28 258805 28 259326 26 259846 26 260366 25 260887 23 261407 23 261928 21 262448 21 262968 20 263489 19 264009 19 264530 17 265051 16 265571 15 266092 14 266613 12 267133 12 267652 12 268172 11 268692 11 269212 11 269732 10 270253 9 270773 8
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,243808 17 244326 21 244844 28 245363 31 245882 34 246401 36 246921 37 247440 39 247959 41 248479 41 248998 43 249518 43 250037 45 250557 45 251077 45 251597 46 252117 46 252637 46 253157 46 253677 46 254197 46 254717 46 255237 46 255757 46 256277 46 256797 46 257317 46 257837 46 258357 45 258877 45 259397 45 259917 45 260437 44 260957 44 261478 43 262001 39 262529 31 263051 28 263572 27 264093 25 264614 23 265134 23 265655 21 266175 21 266696 19 267217 18 267737 17 268258 14 268780 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,93435 3 93955 5 94475 6 94995 7 95515 7 96035 8 96555 8 97075 8 97595 8 98115 8 98635 8 99155 8 99675 8 100195 8 100715 8 101235 8 101755 8 102275 8 102795 7 103315 7 103805 37 104325 37 104845 37 105365 37 105885 36 106405 36 106925 35 107445 35 107965 34 108485 34 109005 33 109525 33 110045 32 110566 30 111086 29 111606 28 112127 27 112647 26 113168 24 113689 21 114210 19 114732 15 115254 11 115777 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,284152 12 284670 16 285189 18 285709 20 286228 22 286745 26 287264 28 287783 29 288302 31 288821 33 289341 33 289861 33 290381 33 290901 33 291420 34 291940 34 292461 33 292981 33 293501 33 294022 32 294542 32 295063 31 295585 29 296107 27 296628 26 297149 25 297669 25 298190 24 298710 24 299230 24 299751 23 300271 22 300791 20
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,40386 16 40904 19 41422 22 41940 25 42459 27 42978 28 43498 29 44017 30 44536 31 45055 32 45575 32 46094 34 46613 35 47133 35 47652 9 47662 26 48172 7 48182 26 48691 8 48702 26 49211 37 49730 38 50250 38 50770 39 51289 40 51809 40 52328 42 52848 42 53368 42 53887 43 54407 43 54927 43 55447 43 55967 43 56487 43 57007 32 57527 32 58047 32 58567 32 59087 32 59607 32 60127 32 60647 32 61167 32 61687 32 62207 32 62728 31 63248 31 63769 30 64289 30 64810 29 65331 18 65355 4 65852 15 65876 3 66376 8
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,77482 8 78001 12 78521 14 79041 17 79561 18 80081 20 80601 21 81121 22 81641 23 82161 24 82681 25 83201 26 83721 27 84241 29 84761 31 85281 32 85801 34 86321 35 86841 36 87361 37 87881 38 88401 38 88921 38 89441 39 89961 39 90481 39 91001 39 91521 40 92041 40 92561 40 93081 39 93601 39 94121 38 94641 37 95161 36 95681 37 96201 37 96721 37 97241 37 97761 37 98281 33 98315 4 98801 30 98837 2 99321 26 99358 3 99844 20 99879 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,291568 9 292086 11 292605 12 293123 14 293624 3 293642 15 294142 8 294161 16 294662 10 294681 16 295182 12 295200 17 295702 35 296222 35 296742 35 297262 35 297782 35 298302 35 298822 35 299342 35 299862 35 300382 35 300902 35 301422 35 301942 35 302462 12 302982 12 303502 12 304022 12 304542 12 305063 11 305583 11 306104 10 306624 10 307145 9 307665 9 308186 8 308707 7 309227 7 309748 6 310269 5 310789 5 311310 4 311831 3 312352 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,193181 7 193696 16 194214 19 194733 22 195251 25 195770 27 196289 30 196808 32 197327 33 197847 34 198366 36 198885 37 199405 38 199925 38 200445 38 200965 38 201485 38 202005 38 202525 38 203045 38 203565 38 204085 38 204605 38 205125 38 205645 38 206165 38 206685 37 207205 37 207725 36 208245 35 208766 33 209286 32 209806 30
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,302920 9 303438 13 303956 17 304459 6 304475 19 304977 9 304994 20 305497 10 305512 23 306017 39 306537 39 307057 39 307577 39 308097 40 308617 40 309137 40 309657 40 310177 39 310697 39 311217 39 311737 39 312257 39 312777 38 313297 38 313817 37 314337 36 314857 35 315378 33 315898 28 316418 25 316938 24 317459 22 317980 21 318501 19 319022 17 319543 14
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,319060 15 319578 21 320096 24 320615 27 321133 31 321652 32 322170 35 322689 37 323208 38 323727 40 324246 41 324766 41 325286 41 325806 41 326326 41 326846 41 327366 41 327886 41 328406 41 328926 40 329446 40 329966 40 330486 40 331007 38 331527 38 332048 37 332568 37 333088 37 333609 36 334130 35 334651 34
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,211887 22 212407 20 212927 17 213446 19 213966 20 214486 22 215006 26 215526 27 216046 30 216566 31 217086 32 217607 32 218127 33 218647 34 219168 33 219688 33 220209 32 220729 32 221250 31 221770 31 222291 30 222812 29 223333 28 223854 27 224375 26 224896 25 225417 24 225938 23 226460 21 226981 20 227502 19 228024 17 228546 14
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,57039 18 57559 19 58079 20 58599 22 59119 23 59639 24 60159 25 60679 26 61199 27 61719 27 62239 27 62759 27 63279 27 63799 28 64319 28 64839 2 64844 23 65359 2 65364 23 65879 2 65884 23 66404 23 66924 23 67443 24 67963 24 68482 25 69002 25 69521 26 70041 25 70561 25 71081 25 71600 26 72120 26 72640 25 73160 25 73680 25 74200 25 74720 24 75240 24 75760 23 76280 23 76800 23 77320 23 77840 22 78360 22 78880 21 79400 21 79920 20 80441 18 80961 18 81481 17 82002 15 82523 13 83044 11 83565 8 84087 5
